Image_Name,Image_Path,Label,Edge_Count,Contour_Count
0200.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0200.jpg,0,218925,8571
0208.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0208.jpg,0,12920,221
0431.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0431.jpg,0,7255,95
0191.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0191.JPEG,1,5726,152
0147.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0147.JPEG,1,5019,164
0681.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0681.JPEG,1,5641,169
0697.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0697.JPEG,1,11308,351
0864.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0864.JPEG,1,5765,122
0112.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0112.jpg,0,18970,288
0035.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0035.JPEG,1,9095,245
0154.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0154.JPEG,1,4565,101
0148.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0148.jpeg,1,6390,183
0176.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0176.JPEG,1,9737,376
0046.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0046.JPEG,1,5434,289
0574.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0574.jpg,0,7072,162
0518.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0518.JPEG,1,5668,109
0237.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0237.JPEG,1,7669,240
0271.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0271.jpg,0,8183,150
0209.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0209.jpg,0,10439,173
0524.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0524.JPEG,1,8999,323
0379.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0379.jpg,0,8936,246
0875.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0875.JPEG,1,2979,76
0325.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0325.jpg,0,19626,428
0566.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0566.jpg,0,12236,286
0474.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0474.JPEG,1,4151,140
0456.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0456.jpg,0,4029,107
0682.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0682.JPEG,1,4352,126
0498.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0498.JPEG,1,8044,235
0143.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0143.jpg,0,9226,202
0873.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0873.JPEG,0,5095,153
0831.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0831.JPEG,0,3187,68
0298.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0298.JPEG,1,5668,156
0690.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0690.jpg,0,4686,95
0508.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0508.jpg,0,11736,213
0695.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0695.JPEG,1,10659,466
0913.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0913.JPEG,1,6927,222
0828.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0828.JPEG,1,10524,344
0279.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0279.JPEG,1,7980,238
0157.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0157.jpeg,1,5539,127
0814.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0814.JPEG,1,6479,205
0295.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0295.jpg,0,4808,120
0232.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0232.JPEG,1,6021,174
0268.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0268.JPEG,1,5202,186
0895.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0895.JPEG,1,2296,46
0155.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0155.jpg,0,20843,490
0779.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0779.jpg,0,100030,2548
0532.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0532.JPEG,1,9359,249
0626.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0626.JPEG,1,6732,222
0352.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0352.jpg,0,27499,920
0844.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0844.JPEG,0,3296,86
0835.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0835.JPEG,1,7909,239
0761.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0761.jpg,0,23899,306
0711.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0711.JPEG,1,5447,105
0784.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0784.JPEG,1,4348,145
0216.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0216.JPEG,1,7042,215
0475.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0475.jpg,0,12451,97
0847.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0847.JPEG,1,4761,134
0427.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0427.jpg,0,11227,211
0093.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0093.jpg,0,2564,35
0813.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0813.JPEG,0,6075,148
0158.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0158.jpg,0,110540,3613
0280.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0280.JPEG,1,2655,46
0485.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0485.jpg,0,6276,149
0876.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0876.JPEG,1,9485,357
0593.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0593.JPEG,1,4655,158
0073.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0073.jpg,0,17772,489
0595.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0595.JPEG,1,2804,109
0667.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0667.JPEG,1,4133,133
0020.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0020.JPEG,1,10836,408
0267.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0267.JPEG,1,5690,137
0203.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0203.JPEG,1,9268,352
0211.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0211.JPEG,1,7689,242
0507.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0507.JPEG,1,8101,254
0800.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0800.JPEG,1,8325,313
0564.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0564.JPEG,1,5464,213
0585.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0585.JPEG,1,6532,198
0709.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0709.JPEG,1,2618,89
0394.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0394.JPEG,1,7620,167
0274.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0274.JPEG,1,10115,285
0405.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0405.jpg,0,6502,183
0241.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0241.jpg,0,57799,2034
0368.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0368.JPEG,1,4370,97
0612.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0612.JPEG,1,5866,120
0066.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0066.jpg,0,27680,460
0878.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0878.JPEG,1,3220,87
0082.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0082.jpg,0,19890,358
0713.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0713.jpg,0,49300,2112
0595.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0595.jpg,0,33966,608
0663.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0663.jpg,0,37370,507
0362.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0362.jpg,0,23894,449
0033.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0033.jpg,0,26290,918
0147.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0147.jpg,0,28334,834
0788.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0788.JPEG,1,3111,73
0859.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0859.JPEG,1,9994,431
0244.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0244.JPEG,1,6847,153
0172.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0172.jpeg,1,8103,235
0379.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0379.JPEG,1,12209,420
0122.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0122.jpg,0,4859,118
0416.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0416.JPEG,1,5433,144
0805.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0805.JPEG,0,4051,87
0905.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0905.JPEG,1,6009,188
0705.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0705.jpg,0,86821,2368
0663.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0663.JPEG,1,7505,211
0353.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0353.JPEG,1,3070,54
0300.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0300.JPEG,1,6997,275
0666.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0666.jpg,0,13201,381
0247.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0247.jpg,0,28451,720
0591.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0591.JPEG,1,6960,165
0872.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0872.JPEG,0,4223,109
0609.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0609.JPEG,1,3904,94
0034.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0034.JPEG,1,4147,119
0071.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0071.jpg,0,11561,231
0559.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0559.JPEG,1,11391,446
0783.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0783.jpg,0,10434,504
0373.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0373.JPEG,1,6790,257
0764.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0764.jpg,0,7481,162
0451.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0451.jpeg,1,6733,155
0126.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0126.JPEG,1,5189,106
0047.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0047.jpg,0,5598,69
0093.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0093.JPEG,1,7446,203
0418.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0418.JPEG,1,9444,335
0508.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0508.JPEG,1,8334,378
0712.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0712.jpg,0,5648,95
0494.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0494.JPEG,1,7462,189
0361.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0361.jpg,0,9905,225
0550.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0550.jpg,0,38965,724
0301.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0301.JPEG,1,8388,292
0621.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0621.jpg,0,10604,321
0837.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0837.JPEG,0,12420,605
0202.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0202.jpg,0,56652,2136
0781.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0781.JPEG,1,6873,194
0841.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0841.JPEG,0,4910,116
0562.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0562.JPEG,1,3915,111
0653.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0653.jpg,0,17671,348
0407.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0407.JPEG,1,8329,245
0467.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0467.jpeg,1,8284,265
0196.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0196.jpg,0,6810,215
0659.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0659.JPEG,1,3531,103
0733.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0733.jpg,0,39753,1069
0435.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0435.jpg,0,38054,919
0089.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0089.JPEG,1,7714,247
0695.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0695.jpg,0,17512,410
0624.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0624.JPEG,1,8332,297
0908.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0908.JPEG,0,5017,158
0624.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0624.jpg,0,23437,815
0769.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0769.jpg,0,54141,2667
0860.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0860.JPEG,0,5315,169
0269.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0269.JPEG,1,4760,116
0597.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0597.JPEG,1,11638,388
0356.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0356.jpg,0,22730,518
0002.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0002.JPEG,1,4595,157
0237.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0237.jpg,0,9801,100
0424.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0424.JPEG,1,5487,123
0863.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0863.JPEG,0,4234,88
0109.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0109.jpg,0,3797,119
0442.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0442.jpg,0,5088,78
0207.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0207.JPEG,1,5340,140
0287.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0287.jpg,0,48935,1144
0127.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0127.jpeg,1,4124,81
0886.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0886.JPEG,0,6459,186
0023.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0023.JPEG,1,6512,180
0019.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0019.JPEG,1,6677,177
0890.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0890.JPEG,0,5855,193
0725.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0725.jpg,0,45005,951
0678.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0678.JPEG,1,6091,141
0370.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0370.JPEG,1,5872,163
0795.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0795.JPEG,1,8483,254
0537.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0537.JPEG,1,5826,82
0389.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0389.JPEG,1,6471,159
0704.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0704.JPEG,1,8353,300
0593.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0593.jpg,0,11496,177
0889.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0889.JPEG,1,3363,101
0834.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0834.JPEG,1,5645,180
0599.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0599.jpg,0,82847,3390
0084.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0084.JPEG,1,4519,106
0897.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0897.JPEG,1,6766,227
0920.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0920.JPEG,0,7340,224
0324.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0324.JPEG,1,7951,197
0020.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0020.jpg,0,102434,2339
0139.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0139.jpg,0,94144,1854
0234.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0234.JPEG,1,8456,224
0758.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0758.jpg,0,23017,518
0496.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0496.JPEG,1,8249,221
0776.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0776.jpg,0,8398,118
0284.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0284.JPEG,1,5184,140
0121.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0121.jpg,0,7940,219
0165.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0165.JPEG,1,2665,86
0534.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0534.jpg,0,57531,3207
0188.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0188.jpg,0,3316,75
0861.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0861.JPEG,0,5393,274
0099.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0099.JPEG,1,8221,269
0486.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0486.JPEG,1,3256,124
0434.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0434.jpg,0,14335,241
0213.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0213.jpg,0,3189,71
0216.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0216.jpg,0,44505,1175
0051.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0051.jpg,0,6065,95
0761.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0761.JPEG,1,5540,126
0310.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0310.JPEG,1,8860,235
0044.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0044.jpg,0,19090,340
0720.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0720.JPEG,1,5335,127
0648.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0648.JPEG,1,5844,174
0376.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0376.JPEG,1,8414,276
0462.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0462.jpg,0,14880,302
0677.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0677.JPEG,1,8880,328
0046.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0046.jpg,0,7370,174
0295.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0295.JPEG,1,2951,55
0709.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0709.jpg,0,12821,257
